,True_index,Store_ID,Day_of_week,Date,Nb_customers_on_day,Open,Promotion,State_holiday,School_holiday
4267,42101,1108,5,2014-07-18,624,1,1,0,0
4268,42111,414,6,2014-01-25,549,1,0,0,0
4269,42128,369,1,2014-01-27,475,1,0,0,0
4270,42135,2,1,2013-04-29,744,1,1,0,0
4271,42139,483,1,2014-02-17,906,1,1,0,0
4272,42140,1022,7,2014-05-04,0,0,0,0,0
4273,42148,983,4,2013-12-12,1830,1,0,0,0
4274,42153,253,3,2014-09-10,590,1,0,0,0
4275,42171,642,3,2013-10-23,482,1,1,0,1
4276,42176,161,5,2014-10-10,883,1,1,0,1
4277,42191,323,3,2013-02-06,538,1,1,0,0
4278,42192,482,4,2014-05-29,0,0,0,a,0
4279,42210,166,4,2013-07-11,778,1,0,0,0
4280,42214,691,6,2014-07-26,548,1,0,0,0
4281,42241,381,1,2014-02-17,1295,1,1,0,0
4282,42246,431,2,2013-12-03,1134,1,1,0,0
4283,42257,930,2,2013-02-12,922,1,0,0,0
4284,42258,1080,3,2013-03-20,848,1,1,0,0
4285,42268,694,7,2013-09-22,0,0,0,0,0
4286,42273,373,4,2015-05-07,304,1,1,0,0
4287,42279,865,1,2015-02-23,575,1,0,0,0
4288,42283,999,5,2015-05-08,774,1,1,0,0
4289,42292,80,6,2013-09-28,646,1,0,0,0
4290,42298,546,1,2015-03-23,1697,1,0,0,0
4291,42304,1079,6,2013-02-16,511,1,0,0,0
4292,42305,987,3,2014-12-31,814,1,0,0,1
4293,42324,163,6,2013-01-19,920,1,0,0,0
4294,42341,836,7,2015-02-22,0,0,0,0,0
4295,42354,947,1,2013-03-18,995,1,1,0,0
4296,42363,860,5,2015-06-05,833,1,1,0,0
4297,42394,681,1,2014-12-29,431,1,0,0,1
4298,42404,378,4,2014-10-09,1013,1,1,0,1
4299,42414,1072,3,2013-02-06,786,1,1,0,0
4300,42421,119,5,2015-03-13,619,1,0,0,0
4301,42422,189,6,2014-03-08,780,1,0,0,0
4302,42430,1065,3,2013-02-13,504,1,0,0,1
4303,42461,936,3,2014-09-24,678,1,0,0,0
4304,42464,806,5,2015-07-03,506,1,1,0,0
4305,42470,88,2,2015-01-13,803,1,1,0,0
4306,42474,1115,5,2013-02-08,372,1,1,0,0
4307,42481,66,5,2013-11-01,0,0,0,a,0
4308,42494,205,4,2014-12-11,711,1,0,0,0
4309,42499,1053,3,2013-07-10,952,1,0,0,1
4310,42520,100,6,2013-10-26,645,1,0,0,0
4311,42526,133,5,2013-12-20,1156,1,1,0,0
4312,42533,189,3,2014-04-09,781,1,0,0,0
4313,42535,218,1,2015-02-16,741,1,1,0,1
4314,42590,769,7,2014-10-12,2692,1,0,0,0
4315,42598,706,4,2015-06-25,414,1,0,0,0
4316,42609,1004,2,2015-02-24,339,1,0,0,0
4317,42617,78,4,2013-01-31,501,1,0,0,0
4318,42619,45,1,2013-12-02,559,1,1,0,0
4319,42626,882,3,2014-02-26,815,1,0,0,0
4320,42643,130,5,2014-10-31,592,1,0,0,1
4321,42644,306,3,2013-02-06,555,1,1,0,0
4322,42650,866,5,2015-07-03,528,1,1,0,0
4323,42656,914,1,2013-05-13,1374,1,1,0,0
4324,42659,17,5,2015-06-12,677,1,0,0,0
4325,42673,968,3,2014-06-25,797,1,0,0,0
4326,42681,922,5,2014-06-06,750,1,1,0,0
4327,42685,189,3,2015-02-11,886,1,0,0,0
4328,42692,1030,6,2013-09-14,153,1,0,0,0
4329,42694,728,6,2015-04-18,525,1,0,0,0
4330,42698,55,3,2013-12-25,0,0,0,c,1
4331,42701,855,5,2014-08-22,644,1,1,0,1
4332,42703,298,5,2013-11-01,0,0,0,a,0
4333,42748,528,5,2015-03-06,1043,1,1,0,0
4334,42755,952,3,2013-09-25,472,1,1,0,0
4335,42756,440,7,2013-10-13,0,0,0,0,0
4336,42777,151,2,2013-02-19,609,1,1,0,0
4337,42785,184,5,2015-06-26,540,1,0,0,0
4338,42811,73,5,2013-10-25,537,1,1,0,0
4339,42816,1109,5,2013-08-16,558,1,1,0,1
4340,42818,247,6,2014-11-15,662,1,0,0,0
4341,42822,350,5,2014-04-11,500,1,0,0,0
4342,42832,429,3,2013-04-10,398,1,1,0,0
4343,42869,230,7,2013-09-01,0,0,0,0,0
4344,42872,455,5,2014-11-07,494,1,1,0,0
4345,42873,678,3,2014-11-26,844,1,1,0,0
4346,42874,581,1,2013-10-28,563,1,0,0,0
4347,42879,282,1,2015-05-25,0,0,0,a,0
4348,42881,280,2,2015-03-10,480,1,0,0,0
4349,42897,497,4,2013-08-08,1108,1,0,0,1
4350,42908,298,1,2014-02-03,747,1,1,0,0
4351,42918,220,4,2015-01-01,0,0,0,a,1
4352,42923,779,2,2013-03-26,957,1,1,0,0
4353,42927,54,5,2013-06-07,756,1,1,0,0
4354,42929,1103,2,2013-06-04,342,1,1,0,0
4355,42930,1006,6,2013-05-04,732,1,0,0,0
4356,42948,143,2,2013-10-29,426,1,0,0,0
4357,42957,151,7,2014-05-11,0,0,0,0,0
4358,42959,547,2,2013-12-24,347,1,0,0,1
4359,42973,458,1,2014-02-17,806,1,1,0,0
4360,42977,825,5,2015-07-03,625,1,1,0,0
4361,42980,421,5,2013-03-08,1218,1,1,0,0
4362,42981,808,6,2013-09-07,361,1,0,0,0
4363,42998,651,7,2013-05-26,0,0,0,0,0
4364,43005,168,4,2013-03-14,673,1,0,0,0
4365,43009,208,4,2013-02-07,389,1,1,0,1
4366,43024,819,1,2013-05-20,0,0,0,a,0
4367,43025,415,2,2015-06-23,444,1,0,0,0
4368,43036,110,3,2013-11-27,610,1,0,0,0
4369,43053,717,1,2014-10-06,779,1,1,0,1
4370,43061,348,1,2013-06-03,804,1,1,0,0
4371,43068,957,7,2013-07-14,0,0,0,0,0
4372,43078,41,5,2013-11-08,404,1,1,0,0
4373,43090,384,5,2014-02-14,988,1,0,0,0
4374,43100,62,1,2015-01-12,866,1,1,0,0
4375,43107,1097,3,2015-07-29,2296,1,1,0,1
4376,43125,361,5,2014-09-26,603,1,0,0,0
4377,43133,36,2,2015-03-17,1205,1,1,0,0
4378,43158,436,7,2013-11-10,0,0,0,0,0
4379,43172,464,3,2014-11-19,1042,1,0,0,0
4380,43178,646,5,2013-09-27,791,1,1,0,0
4381,43180,208,4,2013-03-07,421,1,1,0,0
4382,43214,336,7,2013-08-04,0,0,0,0,1
4383,43219,833,3,2014-01-08,511,1,1,0,0
4384,43221,616,5,2014-11-14,925,1,1,0,0
4385,43230,76,5,2013-07-26,885,1,0,0,0
4386,43241,75,1,2015-02-16,681,1,1,0,0
4387,43245,731,7,2013-04-07,0,0,0,0,0
4388,43256,178,7,2013-10-06,0,0,0,0,0
4389,43267,499,3,2014-05-21,654,1,1,0,0
4390,43273,181,5,2013-08-23,571,1,0,0,1
4391,43278,25,1,2014-03-31,2058,1,1,0,0
4392,43284,91,7,2014-08-10,0,0,0,0,0
4393,43285,1011,1,2013-07-22,723,1,0,0,1
4394,43291,11,2,2014-12-30,1370,1,0,0,1
4395,43298,753,1,2014-12-22,1119,1,0,0,1
4396,43305,652,2,2013-01-01,0,0,0,a,1
4397,43315,833,4,2013-03-07,522,1,1,0,0
4398,43321,472,4,2015-05-07,717,1,1,0,0
4399,43340,1110,2,2015-06-16,694,1,1,0,0
4400,43341,916,2,2013-10-01,634,1,0,0,0
4401,43381,608,1,2013-05-13,1321,1,1,0,1
4402,43383,859,4,2013-05-16,682,1,1,0,0
4403,43394,220,7,2014-05-11,0,0,0,0,0
4404,43395,623,7,2013-08-04,0,0,0,0,0
4405,43403,234,7,2014-05-25,0,0,0,0,0
4406,43404,756,1,2013-05-20,0,0,0,a,0
4407,43458,493,1,2015-02-02,1024,1,1,0,0
4408,43463,998,7,2014-07-13,0,0,0,0,0
4409,43464,536,5,2013-03-08,1160,1,1,0,0
4410,43468,1030,6,2015-06-20,153,1,0,0,0
4411,43470,229,7,2013-02-24,0,0,0,0,0
4412,43484,404,7,2013-01-27,0,0,0,0,0
4413,43490,773,4,2013-07-11,773,1,0,0,1
4414,43498,976,3,2013-03-20,657,1,1,0,0
4415,43502,924,7,2015-07-26,0,0,0,0,0
4416,43506,937,6,2014-02-15,566,1,0,0,0
4417,43522,188,1,2014-02-17,545,1,1,0,0
4418,43529,93,2,2014-12-30,737,1,0,0,1
4419,43533,603,2,2014-04-08,899,1,0,0,0
4420,43540,54,3,2015-03-25,501,1,0,0,0
4421,43543,61,3,2015-01-14,576,1,1,0,0
4422,43547,553,1,2015-03-09,453,1,0,0,0
4423,43583,128,4,2015-04-02,875,1,1,0,1
4424,43588,689,7,2013-09-22,0,0,0,0,0
4425,43594,619,6,2013-07-20,271,1,0,0,0
4426,43596,103,4,2015-01-15,391,1,1,0,0
4427,43606,732,6,2014-10-11,582,1,0,0,0
4428,43650,13,2,2015-01-20,277,1,0,0,0
4429,43666,333,1,2014-07-21,1204,1,0,0,1
4430,43669,580,7,2014-05-18,0,0,0,0,0
4431,43671,880,4,2013-05-02,991,1,1,0,0
4432,43672,296,3,2014-03-19,839,1,1,0,0
4433,43673,610,3,2014-10-15,408,1,0,0,1
4434,43675,440,3,2013-07-24,606,1,0,0,0
4435,43679,350,6,2013-06-01,604,1,0,0,0
4436,43680,292,4,2013-05-16,780,1,1,0,0
4437,43696,972,6,2013-11-23,174,1,0,0,0
4438,43698,104,2,2013-01-15,1066,1,0,0,0
4439,43706,887,5,2014-06-13,567,1,0,0,0
4440,43713,139,6,2013-07-13,331,1,0,0,0
4441,43715,1074,5,2015-05-15,647,1,0,0,1
4442,43722,420,2,2014-06-03,469,1,1,0,0
4443,43749,146,3,2013-05-01,0,0,1,a,0
4444,43750,117,7,2014-06-29,0,0,0,0,0
4445,43752,144,7,2015-04-19,0,0,0,0,0
4446,43753,86,4,2014-02-27,238,1,0,0,0
4447,43765,964,6,2013-08-03,1557,1,0,0,0
4448,43772,116,1,2013-12-09,757,1,0,0,0
4449,43778,62,4,2015-04-23,710,1,0,0,0
4450,43779,313,5,2014-05-02,969,1,1,0,1
4451,43795,274,7,2013-04-14,1231,1,0,0,0
4452,43800,822,2,2014-12-09,592,1,0,0,0
4453,43846,235,2,2014-08-26,363,1,0,0,1
4454,43853,852,3,2014-12-03,693,1,1,0,0
4455,43865,103,5,2013-11-15,381,1,0,0,0
4456,43867,737,4,2013-04-11,928,1,1,0,0
4457,43883,256,2,2014-07-15,1388,1,1,0,1
4458,43886,732,6,2013-05-11,715,1,0,0,0
4459,43893,1105,4,2013-12-12,434,1,0,0,0
4460,43899,124,3,2013-07-24,442,1,0,0,1
4461,43907,15,5,2013-05-03,732,1,1,0,0
4462,43911,77,4,2013-06-20,694,1,1,0,0
4463,43917,370,6,2013-11-16,646,1,0,0,0
4464,43919,827,4,2014-01-02,1910,1,0,0,1
4465,43938,626,1,2015-04-20,621,1,0,0,0
4466,43942,578,6,2013-01-26,715,1,0,0,0
4467,43943,219,5,2013-04-05,371,1,0,0,1
4468,43951,816,3,2014-03-19,780,1,1,0,0
4469,43953,83,3,2014-10-22,326,1,1,0,0
4470,43982,242,6,2013-10-26,292,1,0,0,0
4471,43983,547,2,2013-02-12,239,1,0,0,1
4472,43984,812,5,2013-12-13,843,1,0,0,0
4473,44000,654,2,2014-07-22,630,1,0,0,1
4474,44009,883,5,2014-07-11,535,1,0,0,1
4475,44034,1098,7,2014-11-30,0,0,0,0,0
4476,44046,701,5,2014-06-20,860,1,1,0,1
4477,44053,833,5,2014-04-18,0,0,1,b,1
4478,44056,689,2,2015-03-24,551,1,0,0,0
4479,44087,579,6,2014-07-26,956,1,0,0,0
4480,44094,567,4,2014-11-13,634,1,1,0,0
4481,44098,553,4,2014-06-12,595,1,0,0,1
4482,44122,1016,5,2014-03-28,440,1,0,0,0
4483,44138,907,6,2013-07-13,775,1,0,0,0
4484,44140,934,4,2013-05-30,0,0,1,a,0
4485,44142,63,5,2015-04-24,601,1,0,0,0
4486,44150,47,5,2013-01-04,773,1,0,0,1
4487,44152,154,6,2013-04-20,658,1,0,0,0
4488,44169,781,4,2014-04-03,769,1,1,0,0
4489,44181,459,7,2014-11-23,0,0,0,0,0
4490,44183,439,3,2015-01-14,906,1,1,0,0
4491,44184,541,5,2015-01-23,686,1,0,0,0
4492,44189,574,3,2013-10-09,673,1,1,0,0
4493,44194,459,7,2014-04-20,0,0,0,0,0
4494,44203,971,6,2015-05-09,0,0,0,0,0
4495,44204,640,5,2013-03-15,853,1,0,0,0
4496,44216,334,1,2015-03-02,627,1,1,0,0
4497,44226,476,1,2014-08-11,642,1,0,0,1
4498,44229,724,4,2015-01-08,594,1,1,0,0
4499,44235,239,5,2015-05-15,582,1,0,0,0
4500,44245,975,3,2014-01-15,605,1,0,0,0
4501,44250,256,1,2013-09-02,1547,1,0,0,1
4502,44256,764,7,2014-06-29,0,0,0,0,0
4503,44261,458,4,2015-06-18,631,1,1,0,0
4504,44269,314,3,2014-05-28,630,1,0,0,0
4505,44292,1015,6,2015-07-04,418,1,0,0,0
4506,44301,171,5,2014-11-07,972,1,1,0,0
4507,44302,588,4,2015-06-18,662,1,1,0,0
4508,44322,939,4,2014-05-15,496,1,0,0,0
4509,44333,294,4,2013-04-04,740,1,0,0,1
4510,44337,123,4,2015-06-18,957,1,1,0,0
4511,44340,781,4,2013-02-28,680,1,0,0,0
4512,44348,502,1,2013-12-30,2160,1,0,0,1
4513,44353,832,1,2013-10-28,436,1,0,0,0
4514,44356,530,2,2014-12-23,694,1,0,0,1
4515,44383,1000,2,2013-10-15,562,1,0,0,0
4516,44391,1022,1,2014-10-20,1055,1,1,0,0
4517,44394,809,1,2015-01-26,1000,1,1,0,0
4518,44403,549,2,2015-03-03,539,1,1,0,1
4519,44407,276,2,2015-07-28,540,1,1,0,1
4520,44411,49,1,2013-09-09,749,1,1,0,0
4521,44412,712,1,2015-01-26,642,1,1,0,0
4522,44419,481,5,2014-02-14,532,1,0,0,0
4523,44442,386,5,2013-09-06,560,1,0,0,0
4524,44443,667,7,2013-10-13,0,0,0,0,0
4525,44452,40,2,2013-11-05,732,1,1,0,0
4526,44456,465,1,2013-03-18,755,1,1,0,0
4527,44462,2,5,2014-07-11,494,1,0,0,0
4528,44487,760,6,2013-08-03,1338,1,0,0,0
4529,44504,588,7,2013-01-13,0,0,0,0,0
4530,44514,515,4,2015-02-12,724,1,0,0,0
4531,44527,709,2,2014-11-25,1614,1,1,0,0
4532,44540,686,3,2014-04-09,572,1,0,0,0
4533,44555,367,1,2014-05-12,509,1,0,0,0
4534,44570,808,1,2014-05-26,662,1,0,0,0
4535,44581,280,1,2014-03-17,578,1,1,0,0
4536,44590,321,1,2014-02-03,705,1,1,0,0
4537,44604,483,2,2013-11-12,775,1,0,0,0
4538,44615,171,7,2015-05-03,0,0,0,0,0
4539,44621,909,7,2014-03-23,0,0,0,0,0
4540,44636,143,2,2015-06-23,417,1,0,0,0
4541,44653,1017,7,2013-08-18,0,0,0,0,0
4542,44656,657,5,2014-08-22,739,1,1,0,0
4543,44684,660,4,2014-01-09,617,1,1,0,0
4544,44690,249,3,2013-10-09,522,1,1,0,1
4545,44696,1019,4,2013-07-25,671,1,0,0,0
4546,44718,664,4,2015-01-29,651,1,1,0,0
4547,44731,1050,6,2014-07-12,550,1,0,0,0
4548,44740,897,7,2014-04-20,0,0,0,0,0
4549,44780,957,5,2014-10-17,861,1,0,0,0
4550,44781,115,2,2013-03-19,464,1,1,0,0
4551,44782,724,4,2013-07-18,739,1,1,0,0
4552,44803,434,2,2015-01-20,584,1,0,0,0
4553,44821,468,6,2015-07-18,879,1,0,0,0
4554,44840,168,6,2013-09-07,439,1,0,0,0
4555,44858,1011,5,2015-03-20,866,1,1,0,0
4556,44866,682,6,2014-03-15,1295,1,0,0,0
4557,44875,301,5,2013-07-19,619,1,1,0,1
4558,44878,459,6,2013-11-09,658,1,0,0,0
4559,44896,727,2,2013-10-22,485,1,1,0,1
4560,44909,282,1,2014-09-01,863,1,1,0,0
4561,44913,293,2,2015-03-17,971,1,1,0,0
4562,44919,344,1,2013-12-23,1744,1,0,0,1
4563,44921,369,3,2013-06-05,533,1,1,0,0
4564,44928,1032,4,2014-07-03,1024,1,1,0,0
4565,44934,212,3,2013-02-06,554,1,1,0,0
4566,44943,1028,1,2014-12-29,564,1,0,0,1
4567,44959,1112,7,2014-09-07,0,0,0,0,0
4568,44967,305,5,2014-12-05,788,1,1,0,0
4569,44968,264,4,2014-07-17,850,1,1,0,1
4570,44976,568,1,2014-03-03,503,1,1,0,0
4571,44984,870,5,2015-03-06,829,1,1,0,0
4572,44995,1091,5,2013-09-06,619,1,0,0,0
4573,44997,499,7,2014-04-27,0,0,0,0,0
4574,45009,261,6,2013-11-09,639,1,0,0,0
4575,45018,754,4,2015-04-09,868,1,0,0,1
4576,45027,324,3,2013-09-25,772,1,1,0,0
4577,45038,789,3,2014-10-08,523,1,1,0,0
4578,45042,926,6,2015-05-02,732,1,0,0,0
4579,45044,416,4,2013-10-17,1076,1,0,0,0
4580,45048,979,4,2014-05-29,0,0,0,a,0
4581,45090,1093,7,2014-06-01,0,0,0,0,0
4582,45097,106,3,2014-09-17,871,1,1,0,0
4583,45110,424,2,2014-02-18,736,1,1,0,0
4584,45111,135,7,2013-02-10,0,0,0,0,0
4585,45129,856,7,2014-11-23,0,0,0,0,0
4586,45133,1052,7,2014-12-21,0,0,0,0,0
4587,45134,521,5,2014-08-15,444,1,0,0,1
4588,45139,568,1,2014-10-20,482,1,1,0,1
4589,45147,177,5,2013-11-22,499,1,1,0,0
4590,45151,446,6,2014-01-04,292,1,0,0,0
4591,45165,323,5,2014-07-11,571,1,0,0,0
4592,45184,1060,2,2013-08-13,863,1,1,0,1
4593,45187,202,5,2014-10-03,0,0,1,a,0
4594,45189,838,6,2014-12-20,882,1,0,0,0
4595,45192,345,4,2013-07-18,578,1,1,0,0
4596,45195,747,7,2013-09-22,0,0,0,0,0
4597,45214,70,1,2013-09-30,677,1,0,0,0
4598,45222,694,4,2013-05-30,0,0,1,a,1
4599,45240,743,7,2014-06-22,0,0,0,0,0
4600,45241,734,4,2013-04-11,751,1,1,0,0
4601,45250,566,2,2014-12-16,765,1,1,0,0
4602,45258,37,3,2015-03-25,507,1,0,0,0
4603,45259,384,2,2015-06-23,995,1,0,0,0
4604,45261,53,2,2015-02-10,509,1,0,0,0
4605,45268,62,7,2013-03-31,0,0,0,0,0
4606,45270,530,3,2014-03-19,448,1,1,0,0
4607,45273,437,7,2014-02-09,0,0,0,0,0
4608,45287,12,5,2013-05-10,917,1,0,0,1
4609,45288,242,1,2015-06-29,582,1,1,0,0
4610,45295,319,2,2014-08-26,1070,1,0,0,0
4611,45314,159,6,2013-02-16,642,1,0,0,0
4612,45319,99,3,2013-02-27,347,1,0,0,0
4613,45322,396,3,2014-11-19,891,1,0,0,0
4614,45329,1017,3,2014-10-15,963,1,0,0,0
4615,45338,299,5,2015-04-03,0,0,1,b,1
4616,45377,559,2,2015-05-12,707,1,0,0,0
4617,45391,200,3,2014-03-26,773,1,0,0,0
4618,45392,210,3,2015-02-04,330,1,1,0,0
4619,45400,153,5,2014-08-22,665,1,1,0,0
4620,45407,452,4,2013-06-13,533,1,0,0,0
4621,45410,622,7,2015-03-29,0,0,0,0,0
4622,45411,502,3,2013-03-06,1708,1,1,0,0
4623,45428,902,2,2014-01-28,583,1,0,0,0
4624,45430,1066,1,2013-08-05,1049,1,0,0,1
4625,45454,167,3,2015-02-11,1016,1,0,0,1
4626,45475,55,3,2014-03-12,505,1,0,0,0
4627,45487,1100,5,2014-03-28,640,1,0,0,0
4628,45488,662,3,2014-11-26,860,1,1,0,0
4629,45498,867,3,2013-03-13,310,1,0,0,0
4630,45508,914,4,2013-09-26,1145,1,1,0,0
4631,45525,874,5,2015-06-05,579,1,1,0,0
4632,45542,321,3,2014-11-12,524,1,1,0,0
4633,45575,417,2,2014-07-08,614,1,0,0,1
4634,45588,482,2,2014-09-16,771,1,1,0,0
4635,45613,594,6,2013-03-16,230,1,0,0,0
4636,45636,251,2,2015-06-09,2396,1,0,0,0
4637,45639,602,7,2013-01-20,0,0,0,0,0
4638,45640,286,5,2013-10-04,496,1,0,0,0
4639,45642,830,2,2015-04-28,614,1,1,0,0
4640,45643,138,2,2014-08-12,665,1,0,0,1
4641,45645,371,6,2013-04-27,541,1,0,0,0
4642,45646,297,2,2014-02-25,627,1,0,0,0
4643,45647,472,7,2015-07-12,0,0,0,0,0
4644,45649,441,7,2014-01-19,0,0,0,0,0
4645,45663,541,2,2013-09-17,723,1,0,0,0
4646,45695,293,7,2015-05-17,0,0,0,0,0
4647,45717,575,4,2013-11-07,577,1,1,0,0
4648,45731,555,3,2013-07-31,614,1,1,0,1
4649,45735,621,3,2015-07-29,765,1,1,0,1
4650,45759,16,2,2014-07-15,1057,1,1,0,0
4651,45766,510,7,2014-07-06,0,0,0,0,0
4652,45783,943,3,2014-07-30,582,1,1,0,1
4653,45793,224,6,2013-01-12,405,1,0,0,0
4654,45795,320,1,2014-03-03,2610,1,1,0,0
4655,45820,949,1,2013-05-27,743,1,1,0,0
4656,45826,644,3,2014-05-28,1120,1,0,0,0
4657,45843,540,2,2015-02-17,459,1,1,0,1
4658,45850,168,6,2013-04-27,426,1,0,0,0
4659,45854,1025,4,2015-07-16,967,1,1,0,0
4660,45856,1003,4,2014-07-31,811,1,1,0,1
4661,45869,940,7,2015-05-03,0,0,0,0,0
4662,45870,462,3,2015-02-18,625,1,1,0,0
4663,45876,632,3,2014-10-15,715,1,0,0,1
4664,45877,914,3,2015-07-08,1042,1,0,0,0
4665,45910,75,4,2013-09-12,642,1,1,0,0
4666,45911,1015,2,2014-10-07,461,1,1,0,0
4667,45923,151,5,2013-05-31,834,1,1,0,0
4668,45926,968,7,2014-06-29,0,0,0,0,0
4669,45935,699,6,2014-03-15,908,1,0,0,0
4670,45939,836,3,2014-06-04,833,1,1,0,0
4671,45950,541,5,2014-09-12,730,1,0,0,0
4672,45954,100,6,2014-06-14,778,1,0,0,0
4673,45956,814,6,2014-08-09,511,1,0,0,0
4674,45966,914,1,2013-03-18,1342,1,1,0,0
4675,45970,808,4,2015-07-30,676,1,1,0,1
4676,45982,543,1,2013-09-30,212,1,0,0,0
4677,45999,123,6,2013-03-09,436,1,0,0,0
4678,46008,148,5,2015-05-08,877,1,1,0,0
4679,46014,85,1,2013-10-28,836,1,0,0,0
4680,46038,542,5,2013-01-25,559,1,1,0,0
4681,46046,155,3,2013-01-30,466,1,0,0,0
4682,46066,1020,5,2013-09-27,1145,1,1,0,0
4683,46119,244,5,2013-12-27,534,1,0,0,1
4684,46131,374,4,2014-02-13,853,1,0,0,0
4685,46139,675,3,2015-04-08,385,1,0,0,1
4686,46151,721,4,2013-01-03,684,1,0,0,1
4687,46167,727,1,2015-01-12,544,1,1,0,0
4688,46168,1078,7,2014-05-18,0,0,0,0,0
4689,46171,133,7,2015-04-05,0,0,0,0,0
4690,46174,402,6,2014-07-19,610,1,0,0,0
4691,46196,304,6,2013-05-18,823,1,0,0,0
4692,46198,623,3,2014-07-16,861,1,1,0,1
4693,46200,499,1,2014-12-22,1232,1,0,0,1
4694,46209,519,3,2013-08-21,457,1,0,0,0
4695,46215,674,1,2014-09-29,1296,1,1,0,0
4696,46225,546,3,2013-07-17,1662,1,1,0,1
4697,46230,772,6,2014-06-21,468,1,0,0,0
4698,46235,534,3,2014-02-26,409,1,0,0,0
4699,46244,1066,3,2013-09-18,979,1,0,0,0
4700,46248,949,7,2014-08-03,0,0,0,0,0
4701,46257,1032,4,2014-08-21,946,1,1,0,1
4702,46272,130,5,2013-02-15,519,1,0,0,0
4703,46273,197,4,2014-10-23,836,1,1,0,1
4704,46276,812,7,2014-08-31,0,0,0,0,0
4705,46284,230,1,2014-04-07,999,1,0,0,0
4706,46309,271,6,2013-12-28,351,1,0,0,0
4707,46345,55,4,2013-09-19,377,1,0,0,0
4708,46351,22,2,2015-06-09,507,1,0,0,0
4709,46362,161,5,2014-10-03,0,0,1,a,0
4710,46367,1064,5,2013-07-19,1137,1,1,0,0
4711,46372,674,2,2013-05-28,1027,1,1,0,0
4712,46397,256,7,2014-09-07,0,0,0,0,0
4713,46402,1042,6,2015-02-28,459,1,0,0,0
4714,46408,311,5,2013-05-17,823,1,1,0,0
4715,46412,316,3,2015-06-10,774,1,0,0,0
4716,46437,310,5,2014-07-04,716,1,1,0,0
4717,46441,38,6,2015-02-21,634,1,0,0,0
4718,46442,135,1,2015-06-22,469,1,0,0,0
4719,46449,944,7,2013-09-08,0,0,0,0,0
4720,46451,516,3,2014-09-17,780,1,1,0,0
4721,46458,13,5,2013-05-10,458,1,0,0,0
4722,46462,519,2,2013-03-05,523,1,1,0,0
4723,46467,1096,6,2015-01-31,694,1,0,0,0
4724,46472,1091,3,2013-06-05,690,1,1,0,0
4725,46474,1100,5,2013-04-26,785,1,1,0,0
4726,46484,881,4,2015-01-29,603,1,1,0,0
4727,46500,489,7,2014-08-17,0,0,0,0,0
4728,46507,371,4,2014-11-20,426,1,0,0,0
4729,46509,836,6,2015-01-03,321,1,0,0,0
4730,46520,860,4,2014-04-03,673,1,1,0,0
4731,46522,23,1,2014-04-07,401,1,0,0,0
4732,46546,117,5,2014-12-19,619,1,1,0,0
4733,46551,134,2,2013-03-12,507,1,0,0,0
4734,46555,667,2,2013-02-26,604,1,0,0,0
4735,46565,451,3,2013-02-06,432,1,1,0,0
4736,46568,756,3,2015-07-01,2399,1,1,0,1
4737,46585,538,5,2013-08-09,537,1,0,0,0
4738,46593,550,4,2013-03-14,333,1,0,0,0
4739,46601,719,6,2013-06-08,447,1,0,0,0
4740,46609,1058,2,2013-05-21,728,1,0,0,1
4741,46623,860,3,2013-02-27,533,1,0,0,0
4742,46624,322,2,2013-05-14,764,1,1,0,0
4743,46629,333,6,2013-01-26,883,1,0,0,0
4744,46636,630,2,2014-03-11,887,1,0,0,0
4745,46638,421,4,2013-07-25,958,1,0,0,1
4746,46640,825,4,2014-06-19,0,0,1,a,1
4747,46641,327,1,2014-11-17,885,1,0,0,0
4748,46653,1079,3,2013-01-23,740,1,1,0,0
4749,46654,730,5,2013-05-03,1343,1,1,0,0
4750,46657,611,5,2013-08-30,486,1,1,0,1
4751,46663,818,2,2015-05-12,572,1,0,0,0
4752,46675,316,6,2013-03-02,871,1,0,0,0
4753,46682,262,6,2014-07-12,3266,1,0,0,0
4754,46708,185,7,2015-01-11,0,0,0,0,0
4755,46709,546,1,2015-02-02,1779,1,1,0,1
4756,46717,973,1,2013-08-26,797,1,1,0,1
4757,46719,1027,5,2013-03-22,1839,1,1,0,0
4758,46722,1037,7,2014-02-16,0,0,0,0,0
4759,46734,1020,1,2013-02-25,990,1,0,0,0
4760,46769,223,1,2013-04-08,972,1,1,0,0
4761,46784,429,2,2013-02-26,298,1,0,0,0
4762,46796,80,5,2013-05-24,518,1,0,0,0
4763,46832,972,7,2014-02-16,0,0,0,0,0
4764,46845,76,6,2013-10-26,798,1,0,0,0
4765,46857,636,1,2013-05-20,0,0,0,a,0
4766,46871,78,2,2015-01-20,399,1,0,0,0
4767,46876,911,6,2013-10-26,780,1,0,0,0
4768,46898,618,3,2013-07-10,379,1,0,0,1
4769,46908,958,5,2015-06-19,526,1,1,0,0
4770,46929,626,5,2015-02-06,922,1,1,0,0
4771,46930,79,5,2013-03-01,572,1,0,0,0
4772,46936,287,5,2014-05-09,839,1,1,0,0
4773,46938,457,1,2013-04-01,0,0,0,b,1
4774,46941,1,7,2014-11-16,0,0,0,0,0
4775,46949,619,4,2015-07-09,409,1,0,0,0
4776,46975,697,7,2014-02-09,0,0,0,0,0
4777,46980,754,4,2013-08-29,1154,1,1,0,0
4778,46981,533,4,2014-03-27,822,1,0,0,0
